source_id,target_id,source_dataset,target_dataset
84596057,1042842432,E13,E13
85184915,8933252,E13,E13
85184915,178507135,E13,E13
85184915,428117425,E13,E13
85305729,191391803,E13,E13
85391583,8291932,E13,E13
85391583,15391421,E13,E13
85391583,22598920,E13,TFP
85391583,77243029,E13,E13
85866409,104566770,E13,E13
85866409,250171190,E13,E13
86036102,104897833,E13,E13
86525417,181477746,E13,E13
86525417,451033303,E13,E13
86561552,349204176,E13,E13
86561552,810793700,E13,E13
86741673,177299735,E13,E13
86741673,207070244,E13,E13
86741673,257399906,E13,E13
89237976,105496654,E13,E13
89734891,140030010,E13,E13
89734891,563022345,E13,E13
92225723,242301103,E13,E13
92403540,3610511,E13,E13
92403540,8933252,E13,E13
92403540,22985259,E13,E13
92403540,26232444,E13,E13
92403540,26771352,E13,E13
92403540,29500667,E13,E13
92403540,29510629,E13,E13
92403540,31102741,E13,E13
92403540,32025215,E13,E13
92403540,32204918,E13,E13
92403540,42676920,E13,E13
92403540,42754744,E13,E13
92403540,43069058,E13,E13
92403540,49934607,E13,E13
92403540,49977491,E13,E13
92403540,50589337,E13,E13
92403540,50619779,E13,E13
92403540,51005435,E13,E13
92403540,51150318,E13,E13
92403540,53025684,E13,E13
92403540,53027768,E13,E13
92403540,57928664,E13,E13
92403540,72816504,E13,E13
92403540,74147053,E13,E13
92403540,74486653,E13,E13
92403540,78116487,E13,E13
92403540,83581269,E13,E13
92403540,84114885,E13,E13
92403540,98913291,E13,E13
92403540,100459808,E13,E13
92403540,101503282,E13,E13
92403540,104775098,E13,E13
92403540,107421428,E13,E13
92403540,113487244,E13,E13
92403540,128587032,E13,E13
92403540,137390297,E13,E13
92403540,138529938,E13,E13
92403540,140410819,E13,E13
92403540,154267358,E13,E13
92403540,163354973,E13,E13
92403540,174747861,E13,E13
92403540,176362396,E13,E13
92403540,193786482,E13,E13
92403540,196514953,E13,E13
92403540,197347453,E13,E13
92403540,198678682,E13,E13
92403540,200293129,E13,E13
92403540,202244649,E13,E13
92403540,210514893,E13,E13
92403540,219346690,E13,E13
92403540,231377654,E13,E13
92403540,232560751,E13,E13
92403540,235303172,E13,E13
92403540,242341704,E13,E13
92403540,243891976,E13,E13
92403540,245953131,E13,E13
92403540,250171190,E13,E13
92403540,255656786,E13,E13
92403540,257399906,E13,E13
92403540,258762800,E13,E13
92403540,259934562,E13,E13
92403540,270472440,E13,E13
92403540,271032827,E13,E13
92403540,272876921,E13,E13
92403540,284657297,E13,E13
92403540,288798453,E13,E13
92403540,291314239,E13,E13
92403540,300838107,E13,E13
92403540,308151060,E13,E13
92403540,309800578,E13,E13
92403540,310496499,E13,E13
92403540,318661130,E13,E13
92403540,323937090,E13,E13
92403540,324440293,E13,E13
92403540,329103684,E13,E13
92403540,331312863,E13,E13
92403540,331875962,E13,E13
92403540,364111442,E13,E13
92403540,370193929,E13,E13
92403540,370850929,E13,E13
92403540,377304816,E13,E13
92403540,377389027,E13,E13
92403540,380172348,E13,E13
92403540,380319760,E13,E13
92403540,384753006,E13,E13
92403540,386034126,E13,E13
92403540,390972554,E13,E13
92403540,393628023,E13,E13
92403540,395014721,E13,E13
92403540,396515695,E13,E13
92403540,396618509,E13,E13
92403540,396900261,E13,E13
92403540,397320325,E13,E13
92403540,397324373,E13,E13
92403540,397534181,E13,E13
92403540,397629967,E13,E13
92403540,399572723,E13,E13
92403540,400300086,E13,E13
92403540,401502696,E13,E13
92403540,402866477,E13,E13
92403540,404069171,E13,E13
92403540,406962616,E13,E13
92403540,407844335,E13,E13
92403540,411410885,E13,E13
92403540,412240393,E13,E13
92403540,413233876,E13,E13
92403540,413296140,E13,E13
92403540,413332388,E13,E13
92403540,415900150,E13,E13
92403540,417735070,E13,E13
92403540,418247241,E13,E13
92403540,419672622,E13,E13
92403540,420995289,E13,E13
92403540,421346603,E13,E13
92403540,425908255,E13,E13
92403540,428117425,E13,E13
92403540,428263137,E13,E13
92403540,429262110,E13,E13
92403540,433546930,E13,E13
92403540,436961762,E13,E13
92403540,437007483,E13,E13
92403540,440184518,E13,E13
92403540,450747981,E13,E13
92403540,451597109,E13,E13
92403540,453238264,E13,E13
92403540,454200724,E13,E13
92403540,454318003,E13,E13
92403540,455266133,E13,E13
92403540,455340385,E13,E13
92403540,460985875,E13,E13
92403540,461425627,E13,E13
92403540,462971394,E13,E13
92403540,465298629,E13,E13
92403540,466756548,E13,E13
92403540,470227974,E13,E13
92403540,470379248,E13,E13
92403540,473043012,E13,E13
92403540,477660093,E13,E13
92403540,479451474,E13,E13
92403540,480715104,E13,E13
92403540,481648575,E13,E13
92403540,482131412,E13,E13
92403540,482157356,E13,E13
92403540,484179231,E13,E13
92403540,486598436,E13,E13
92403540,488706826,E13,E13
92403540,491690867,E13,E13
92403540,495045945,E13,E13
92403540,496144150,E13,E13
92403540,497302053,E13,E13
92403540,499996521,E13,E13
92403540,517073805,E13,E13
92403540,517400735,E13,E13
92403540,528501469,E13,E13
92403540,533130509,E13,E13
92403540,533552597,E13,E13
92403540,535333357,E13,E13
92403540,540803768,E13,E13
92403540,543842787,E13,E13
92403540,544470195,E13,E13
92403540,545291748,E13,E13
92403540,546039069,E13,E13
92403540,552577697,E13,E13
92403540,560657748,E13,E13
92403540,562250174,E13,E13
92403540,564653953,E13,E13
92403540,567510788,E13,E13
92403540,569879248,E13,E13
92403540,574385968,E13,E13
92403540,587665339,E13,E13
92403540,597381176,E13,E13
92403540,599343100,E13,E13
92403540,613553896,E13,E13
92403540,618382051,E13,E13
92403540,622239105,E13,E13
92403540,624543149,E13,E13
92403540,629661106,E13,E13
92403540,632419314,E13,E13
92403540,706819428,E13,E13
92403540,711216631,E13,E13
92403540,716206832,E13,E13
92403540,722825599,E13,E13
92403540,733154665,E13,E13
92403540,750948720,E13,E13
92403540,762202957,E13,E13
92403540,795590899,E13,E13
92403540,868757713,E13,E13
92403540,868906542,E13,E13
92403540,880855315,E13,E13
92403540,882148280,E13,E13
92403540,885222252,E13,E13
92403540,934466887,E13,E13
92403540,936597188,E13,E13
92403540,939617401,E13,E13
92403540,951290342,E13,E13
92403540,985509799,E13,E13
92403540,986839782,E13,E13
92403540,987068240,E13,E13
92403540,991254878,E13,E13
92403540,1010619756,E13,E13
92403540,1020696912,E13,E13
92403540,1052685680,E13,E13
92403540,1059054242,E13,E13
92403540,1064278820,E13,E13
92403540,1074439423,E13,E13
92403540,1087095313,E13,E13
92403540,1089449275,E13,E13
92403540,1132376958,E13,E13
93259719,142238323,E13,E13
93259719,326054560,E13,E13
93259719,564653953,E13,E13
93259719,632742781,E13,E13
93259719,834186096,E13,E13
93259719,835342567,E13,E13
93648877,279147035,E13,E13
95008519,56706947,E13,E13
95008519,308151060,E13,E13
95008519,414966228,E13,E13
95243555,8291932,E13,E13
95243555,39201963,E13,TFP
95243555,104566770,E13,E13
95243555,109079114,E13,E13
95243555,110273768,E13,E13
95243555,146215776,E13,TFP
95243555,216522413,E13,E13
95243555,250842076,E13,E13
95243555,490480487,E13,E13
95452901,706819428,E13,E13
95452901,1030992019,E13,E13
96338067,407844335,E13,E13
96586973,425380217,E13,E13
98913291,92403540,E13,E13
100459808,92403540,E13,E13
100996879,111924058,E13,E13
100996879,187536784,E13,E13
101503282,92403540,E13,E13
104566770,3610511,E13,E13
104566770,6684602,E13,E13
104566770,8933252,E13,E13
104566770,9939012,E13,E13
104566770,9993142,E13,E13
104566770,18671285,E13,E13
104566770,18800245,E13,E13
104566770,23847948,E13,E13
104566770,28342883,E13,E13
104566770,37889070,E13,E13
104566770,37922072,E13,E13
104566770,45307775,E13,E13
104566770,48034707,E13,E13
104566770,62364690,E13,E13
104566770,85866409,E13,E13
104566770,95243555,E13,E13
104566770,109079114,E13,E13
104566770,132104173,E13,E13
104566770,135894129,E13,E13
104566770,160466484,E13,E13
104566770,181191549,E13,E13
104566770,184812764,E13,E13
104566770,187536784,E13,E13
104566770,197347453,E13,E13
104566770,209128079,E13,E13
104566770,226197498,E13,E13
104566770,246886628,E13,E13
104566770,260693820,E13,E13
104566770,261223538,E13,E13
104566770,264333523,E13,E13
104566770,283906965,E13,E13
104566770,292912980,E13,E13
104566770,295168932,E13,E13
104566770,296876973,E13,E13
104566770,300796010,E13,E13
104566770,321266890,E13,E13
104566770,340346783,E13,E13
104566770,346829273,E13,E13
104566770,349929809,E13,E13
104566770,370625229,E13,E13
104566770,393628023,E13,E13
104566770,397320325,E13,E13
104566770,405574548,E13,E13
104566770,407101499,E13,E13
104566770,420995289,E13,E13
104566770,425138781,E13,E13
104566770,428117425,E13,E13
104566770,469128515,E13,E13
104566770,483836463,E13,E13
104566770,489345934,E13,E13
104566770,502315142,E13,E13
104566770,555420716,E13,E13
104566770,621741580,E13,E13
104566770,706819428,E13,E13
104754590,67006908,E13,E13
104754590,212175167,E13,E13
104754590,321425967,E13,E13
104754590,400741034,E13,TFP
104775098,92403540,E13,E13
104775098,413332388,E13,E13
104818930,84838434,E13,TFP
104818930,424920096,E13,TFP
104897833,6684602,E13,E13
104897833,15873303,E13,E13
104897833,86036102,E13,E13
104897833,110273768,E13,E13
104897833,117755159,E13,E13
104897833,173662542,E13,E13
104897833,216522413,E13,E13
104897833,250171190,E13,E13
104897833,401502696,E13,E13
104897833,455266133,E13,E13
104897833,517400735,E13,E13
104897833,522582939,E13,E13
104897833,533552597,E13,E13
104897833,563022345,E13,E13
104897833,632742781,E13,E13
104897833,702727668,E13,E13
104897833,833089766,E13,TFP
104897833,1011395167,E13,E13
105429377,15271419,E13,E13
105429377,15391421,E13,E13
105429377,29646177,E13,E13
105429377,74156552,E13,E13
105429377,134803800,E13,E13
105429377,146215776,E13,TFP
105429377,188043254,E13,TFP
105429377,197347453,E13,E13
105429377,200293129,E13,E13
105429377,215216086,E13,E13
105429377,262100774,E13,E13
105429377,290585680,E13,TFP
105429377,349204176,E13,E13
105429377,351555225,E13,E13
105429377,370625229,E13,E13
105429377,380319760,E13,E13
105429377,381666513,E13,E13
105429377,388348486,E13,E13
105429377,405035087,E13,E13
105429377,416351352,E13,E13
105429377,425263052,E13,E13
105429377,428384851,E13,E13
105429377,436612105,E13,E13
105429377,470379248,E13,E13
105429377,472778739,E13,E13
105429377,488706826,E13,E13
105429377,501066121,E13,TFP
105429377,510047880,E13,E13
105429377,535333357,E13,E13
105429377,585968039,E13,E13
105429377,595539789,E13,E13
105429377,600090702,E13,E13
105429377,632742781,E13,E13
105429377,1031110604,E13,E13
105429377,1062916164,E13,E13
105429377,1065760964,E13,E13
105429377,1116460440,E13,E13
105429377,1205795042,E13,E13
105496654,89237976,E13,E13
105496654,242341704,E13,E13
106456147,56345134,E13,E13
106456147,107471115,E13,TFP
106456147,149278846,E13,E13
107421428,92403540,E13,E13
107990833,22598920,E13,TFP
107990833,140030010,E13,E13
107990833,173662542,E13,E13
107990833,197347453,E13,E13
107990833,425380217,E13,E13
108557681,49044510,E13,E13
108557681,60490488,E13,TFP
108557681,71582266,E13,E13
108557681,77528520,E13,E13
108557681,81915249,E13,E13
108557681,293394867,E13,E13
108557681,363251033,E13,E13
108557681,416502198,E13,E13
109079114,7470952,E13,E13
109079114,8291932,E13,E13
109079114,15271419,E13,E13
109079114,15391421,E13,E13
109079114,22598920,E13,TFP
109079114,22970058,E13,TFP
109079114,29646177,E13,E13
109079114,37889070,E13,E13
109079114,39201963,E13,TFP
109079114,48989220,E13,E13
109079114,62364690,E13,E13
109079114,95243555,E13,E13
109079114,104566770,E13,E13
109079114,110273768,E13,E13
109079114,111924058,E13,E13
109079114,152905850,E13,TFP
109079114,188043254,E13,TFP
109079114,317336535,E13,TFP
109079114,563022345,E13,E13
109079114,1042842432,E13,E13
110273768,7470952,E13,E13
110273768,15350901,E13,E13
110273768,18671285,E13,E13
110273768,22598920,E13,TFP
110273768,22970058,E13,TFP
110273768,23748269,E13,E13
110273768,48182327,E13,E13
110273768,62364690,E13,E13
110273768,69892452,E13,E13
110273768,90436636,E13,TFP
110273768,93378883,E13,TFP
110273768,95243555,E13,E13
110273768,104897833,E13,E13
110273768,109079114,E13,E13
110273768,111924058,E13,E13
110273768,124578978,E13,E13
110273768,125796953,E13,TFP
110273768,141669233,E13,E13
110273768,146215776,E13,TFP
110273768,153324815,E13,E13
110273768,160466484,E13,E13
110273768,187536784,E13,E13
110273768,209733883,E13,E13
110273768,210459173,E13,E13
110273768,216522413,E13,E13
110273768,261223538,E13,E13
110273768,293394867,E13,E13
110273768,300796010,E13,E13
110273768,349204176,E13,E13
110273768,351555225,E13,E13
110273768,370625229,E13,E13
110273768,379114417,E13,E13
110273768,406162937,E13,E13
110273768,407101499,E13,E13
110273768,418024172,E13,E13
110273768,425138781,E13,E13
110273768,425840466,E13,E13
110273768,455775628,E13,E13
110273768,489345934,E13,E13
110273768,535333357,E13,E13
110273768,547477084,E13,E13
110273768,552190256,E13,E13
110273768,621741580,E13,E13
110273768,627845498,E13,E13
110273768,702727668,E13,E13
110273768,734619301,E13,E13
110273768,810793700,E13,E13
110273768,1065760964,E13,E13
110273768,1072217274,E13,E13
110273768,1092912044,E13,E13
110273768,1127280169,E13,E13
110439086,392094997,E13,TFP
110439086,425380217,E13,E13
111354131,137390297,E13,E13
111924058,8933252,E13,E13
111924058,14443340,E13,TFP
111924058,15271419,E13,E13
111924058,15350901,E13,E13
111924058,15391421,E13,E13
111924058,18671285,E13,E13
111924058,18800245,E13,E13
111924058,22598920,E13,TFP
111924058,22624920,E13,TFP
111924058,27422705,E13,E13
111924058,29646177,E13,E13
111924058,37889070,E13,E13
111924058,47588692,E13,TFP
111924058,50606585,E13,TFP
111924058,56326516,E13,E13
111924058,62364690,E13,E13
111924058,74156552,E13,E13
111924058,77243029,E13,E13
111924058,93378883,E13,TFP
111924058,100996879,E13,E13
111924058,104566770,E13,E13
111924058,109079114,E13,E13
111924058,110273768,E13,E13
111924058,128587032,E13,E13
111924058,140527863,E13,TFP
111924058,142335653,E13,E13
111924058,152905850,E13,TFP
111924058,153324815,E13,E13
111924058,170384943,E13,E13
111924058,173164569,E13,E13
111924058,178507135,E13,E13
111924058,181477746,E13,E13
111924058,188047458,E13,TFP
111924058,215216086,E13,E13
111924058,216522413,E13,E13
111924058,245306807,E13,E13
111924058,262898875,E13,E13
111924058,291290779,E13,E13
111924058,293394867,E13,E13
111924058,295788103,E13,E13
111924058,351555225,E13,E13
111924058,379296310,E13,TFP
111924058,405574548,E13,E13
111924058,407101499,E13,E13
111924058,451033303,E13,E13
111924058,522582939,E13,E13
113487244,92403540,E13,E13
113487244,706819428,E13,E13
113746083,6684602,E13,E13
113746083,22598920,E13,TFP
113746083,28342883,E13,E13
113746083,115955798,E13,E13
113746083,122111595,E13,TFP
113746083,202555952,E13,E13
113746083,286841761,E13,TFP
113746083,415073613,E13,E13
113746083,416194495,E13,E13
113746083,455775628,E13,E13
113746083,517400735,E13,E13
113746083,522582939,E13,E13
114849265,792517914,E13,E13
115955798,18721974,E13,TFP
115955798,22598920,E13,TFP
115955798,40337017,E13,TFP
115955798,56326516,E13,E13
115955798,113746083,E13,E13
115955798,120720544,E13,E13
115955798,215216086,E13,E13
115955798,228711740,E13,TFP
115955798,256598881,E13,E13
115955798,272876921,E13,E13
115955798,349204176,E13,E13
115955798,356979186,E13,TFP
115955798,370625229,E13,E13
115955798,405418046,E13,E13
115955798,415073613,E13,E13
115955798,422226730,E13,E13
115955798,423613846,E13,E13
115955798,425263052,E13,E13
115955798,489345934,E13,E13
115955798,522582939,E13,E13
115955798,600090702,E13,E13
115955798,1092912044,E13,E13
116190007,81592426,E13,E13
116190007,321425967,E13,E13
116538160,93378883,E13,TFP
117463248,7046912,E13,E13
117463248,56326516,E13,E13
117708359,29646177,E13,E13
117708359,269535022,E13,E13
117708359,295168932,E13,E13
117708359,412240393,E13,E13
117708359,416351352,E13,E13
117708359,451033303,E13,E13
117755159,104897833,E13,E13
117755159,197347453,E13,E13
117755159,349204176,E13,E13
117755159,410941537,E13,E13
117755159,425263052,E13,E13
117755159,451370524,E13,E13
117755159,483838785,E13,TFP
117755159,547680256,E13,E13
117755159,563022345,E13,E13
117755159,702727668,E13,E13
117755159,835342567,E13,E13
117755159,1062916164,E13,E13
117755159,1092912044,E13,E13
118339229,7046912,E13,E13
118339229,12551742,E13,TFP
118339229,16002194,E13,TFP
118339229,414966228,E13,E13
118898139,628563,E13,TFP
118898139,3610511,E13,E13
118898139,5656162,E13,E13
118898139,7046912,E13,E13
118898139,12179872,E13,TFP
118898139,14709812,E13,E13
118898139,19706832,E13,TFP
118898139,22598920,E13,TFP
118898139,28342883,E13,E13
118898139,157042531,E13,TFP
119065059,769985,E13,TFP
119065059,2007021,E13,TFP
119065059,7046912,E13,E13
119065059,321425967,E13,E13
120720544,22598920,E13,TFP
120720544,22985259,E13,E13
120720544,29646177,E13,E13
120720544,42676920,E13,E13
120720544,115955798,E13,E13
120720544,134803800,E13,E13
120720544,181477746,E13,E13
120720544,188047458,E13,TFP
120720544,228711740,E13,TFP
120720544,396900261,E13,E13
120720544,440128266,E13,TFP
120720544,455775628,E13,E13
120720544,482148232,E13,TFP
120720544,489345934,E13,E13
120720544,510047880,E13,E13
120720544,547680256,E13,E13
120720544,869587356,E13,E13
120720544,899934248,E13,TFP
120720544,932445193,E13,E13
120720544,1042842432,E13,E13
124578978,22970058,E13,TFP
124578978,29646177,E13,E13
124578978,37539436,E13,E13
124578978,62364690,E13,E13
124578978,93378883,E13,TFP
124578978,110273768,E13,E13
124578978,131559802,E13,TFP
124578978,157042531,E13,TFP
124578978,187536784,E13,E13
124578978,228711740,E13,TFP
124578978,353768504,E13,E13
124578978,356979186,E13,TFP
125088832,507498746,E13,E13
126727689,318661130,E13,E13
126727689,412601262,E13,E13
126727689,1095958825,E13,E13
126737626,22203964,E13,E13
126737626,56345134,E13,E13
126737626,487416678,E13,E13
128587032,7046912,E13,E13
128587032,22598920,E13,TFP
128587032,77243029,E13,E13
128587032,92403540,E13,E13
128587032,93378883,E13,TFP
128587032,111924058,E13,E13
128587032,157042531,E13,TFP
128587032,425380217,E13,E13
129214047,176362396,E13,E13
129214047,257399906,E13,E13
131435310,7046912,E13,E13
131435310,7773732,E13,TFP
131435310,29646177,E13,E13
131435310,56326516,E13,E13
131435310,146215776,E13,TFP
131435310,317336535,E13,TFP
131435310,351555225,E13,E13
131435310,487416678,E13,E13
131435310,522582939,E13,E13
131435310,621741580,E13,E13
131435310,792517914,E13,E13
131435310,806660965,E13,E13
131435310,1006095223,E13,E13
132104173,104566770,E13,E13
132104173,182342223,E13,E13
132104173,295168932,E13,E13
132104173,327900613,E13,E13
132104173,810793700,E13,E13
132128902,425380217,E13,E13
132621562,157042531,E13,TFP
133447001,15271419,E13,E13
133447001,22598920,E13,TFP
133447001,54911584,E13,E13
133447001,74156552,E13,E13
133447001,210483287,E13,E13
133447001,221173559,E13,E13
133447001,250171190,E13,E13
133447001,295168932,E13,E13
133447001,363251033,E13,E13
133447001,437007483,E13,E13
133447001,813467726,E13,E13
134526134,468198674,E13,E13
134803800,36190135,E13,E13
134803800,56326516,E13,E13
134803800,105429377,E13,E13
134803800,120720544,E13,E13
134803800,128857854,E13,TFP
134803800,154547583,E13,TFP
134803800,183148817,E13,E13
134803800,188043254,E13,TFP
134803800,215216086,E13,E13
134803800,232560751,E13,E13
134803800,233287464,E13,E13
134803800,315436528,E13,E13
134803800,349204176,E13,E13
134803800,351555225,E13,E13
134803800,380319760,E13,E13
134803800,407101499,E13,E13
134803800,425263052,E13,E13
134803800,451370524,E13,E13
134803800,460985875,E13,E13
134803800,510047880,E13,E13
134803800,513726022,E13,E13
134803800,551894180,E13,E13
134803800,585968039,E13,E13
134803800,595539789,E13,E13
